Wall time,Step,Value
1775913604.7915936,800,85.23222351074219
1775913605.3245707,1410,63.43309783935547
1775913605.8298268,2020,25.500207901000977
1775913606.3286304,2630,5.170117378234863
1775913606.82339,3240,7.5147905349731445
1775913607.293466,3850,6.214808940887451
1775913607.7724562,4460,5.425300598144531
1775913608.2321332,5070,2.1676266193389893
1775913608.6692111,5680,0.7251531481742859
1775913609.0990186,6290,0.5144654512405396
1775913609.5185072,6900,1.4489109516143799
1775913609.9157538,7510,2.143139600753784
1775913610.3064857,8120,4.2101969718933105
1775913610.6970556,8730,4.964885711669922
1775913611.0819178,9340,8.614482879638672
1775913611.4688168,9950,8.620304107666016
1775913611.8594816,10560,12.222492218017578
1775913612.2423892,11170,9.44983959197998
1775913612.6295233,11780,8.848801612854004
1775913613.0232017,12390,8.430649757385254
1775913613.4534323,13000,8.234018325805664
1775913613.9236197,13610,10.32864761352539
1775913614.4135191,14220,14.047330856323242
1775913614.9240496,14830,12.939992904663086
1775913615.4560463,15440,5.918341636657715
1775913615.9531865,16050,2.7935519218444824
1775913616.4405122,16660,7.506690979003906
1775913616.9272451,17270,5.174787521362305
1775913617.403689,17880,6.9371490478515625
1775913617.8628592,18490,1.2245182991027832
1775913618.3001187,19100,1.38570237159729
1775913618.7309825,19710,2.709477424621582
1775913619.1547635,20320,1.578376293182373
1775913619.5658996,20930,1.5533175468444824
1775913619.977493,21540,1.1688141822814941
1775913620.3851488,22150,0.5262413024902344
1775913620.7864814,22760,3.784282684326172
1775913621.180112,23370,2.3105053901672363
1775913621.5666666,23980,4.4575514793396
1775913621.9678059,24590,5.013993263244629
1775913622.3708851,25200,1.1164754629135132
1775913622.7583427,25810,1.2926100492477417
1775913623.1556525,26420,2.845857620239258
1775913623.6350555,27030,0.36084750294685364
1775913624.1362276,27640,2.2291131019592285
1775913624.6732073,28250,0.3934481739997864
1775913625.228484,28860,0.3305147886276245
1775913625.7662098,29470,0.46751493215560913
1775913626.2836003,30080,8.52076530456543
1775913626.782578,30690,4.384910583496094
1775913627.278778,31300,0.36415496468544006
1775913627.7602162,31910,4.497559547424316
1775913628.228404,32520,0.5256569385528564
1775913628.6927001,33130,2.340642213821411
1775913629.1439333,33740,0.9028912782669067
1775913629.5902014,34350,2.9144718647003174
1775913630.0300138,34960,0.8053977489471436
1775913630.462577,35570,3.368943691253662
1775913630.8842416,36180,1.7087385654449463
1775913631.2792382,36790,8.361501693725586
1775913631.6828082,37400,1.1133463382720947
1775913632.079482,38010,1.215498447418213
1775913632.4854121,38620,2.14194655418396
1775913632.9047272,39230,0.5868632793426514
1775913633.3401198,39840,1.2007553577423096
1775913633.799301,40450,1.9950063228607178
1775913634.28679,41060,2.4484591484069824
1775913634.798636,41670,1.104156255722046
1775913635.3280225,42280,1.5094525814056396
1775913635.842435,42890,1.606412410736084
1775913636.3570623,43500,1.7722960710525513
1775913636.862315,44110,1.2350637912750244
1775913637.33476,44720,1.850041151046753
1775913637.799139,45330,3.1984310150146484
1775913638.2423308,45940,1.327761173248291
1775913638.6845503,46550,4.199247360229492
1775913639.1076756,47160,1.2688724994659424
1775913639.5303512,47770,1.329258918762207
1775913639.9469807,48380,1.4078856706619263
1775913640.3432078,48990,7.5067596435546875
1775913640.7304823,49600,2.8858489990234375
1775913641.118405,50210,2.1493074893951416
1775913641.5354474,50820,1.846048355102539
1775913641.949491,51430,2.6358542442321777
1775913642.3431401,52040,2.7097649574279785
1775913642.7476826,52650,5.459753036499023
1775913643.135593,53260,4.385165691375732
1775913643.5229096,53870,6.411072731018066
1775913643.9300761,54480,4.710554599761963
1775913644.350873,55090,2.13602352142334
1775913644.754213,55700,2.302302598953247
1775913645.1606412,56310,2.693997859954834
1775913645.6012375,56920,1.2235521078109741
1775913646.0623262,57530,2.041046142578125
1775913646.5512652,58140,5.536855697631836
1775913647.071821,58750,1.395379662513733
1775913647.5963607,59360,2.456479072570801
1775913648.1107712,59970,1.468394160270691
1775913648.611768,60580,1.295576810836792
1775913649.097143,61190,1.7921630144119263
1775913649.562846,61800,7.001060485839844
1775913650.0114017,62410,2.988295316696167
1775913650.4502387,63020,1.1758596897125244
1775913650.8829176,63630,3.231204032897949
1775913651.3083072,64240,0.7044153213500977
1775913651.7165487,64850,1.4696131944656372
1775913652.124928,65460,3.7105631828308105
1775913652.5172088,66070,3.955504894256592
1775913652.9262466,66680,2.249244213104248
1775913653.3623805,67290,0.6449083089828491
1775913653.7910469,67900,0.65498948097229
1775913654.2236755,68510,0.7841166853904724
1775913654.6755238,69120,1.7559038400650024
1775913655.1124809,69730,1.8635401725769043
1775913655.517673,70340,1.0602328777313232
1775913655.9556441,70950,0.35909730195999146
1775913656.3852851,71560,0.27255749702453613
1775913656.7901866,72170,0.36286476254463196
1775913657.2290537,72780,1.0273669958114624
1775913657.6769211,73390,0.29439303278923035
1775913658.135016,74000,4.057553768157959
1775913658.6300807,74610,0.1687297821044922
1775913659.1497705,75220,0.24633854627609253
1775913659.6603553,75830,0.7048732042312622
1775913660.1598585,76440,0.3433462977409363
1775913660.6524796,77050,1.0275616645812988
1775913661.13937,77660,0.1795615702867508
1775913661.6210413,78270,1.0893902778625488
1775913662.0737717,78880,1.1910383701324463
1775913662.5236251,79490,0.5492730140686035
1775913662.9516,80100,2.8351242542266846
1775913663.3721874,80710,1.089423418045044
1775913663.7760198,81320,2.3932971954345703
1775913664.1672952,81930,0.15745094418525696
1775913664.553058,82540,1.7987885475158691
1775913664.9451873,83150,1.235176682472229
1775913665.3681507,83760,0.13614338636398315
1775913665.8130033,84370,0.13622993230819702
1775913666.239551,84980,0.3311716318130493
1775913666.6610267,85590,0.5278857946395874
1775913667.0656312,86200,0.2546130418777466
1775913667.4601293,86810,1.658478021621704
1775913667.8518999,87420,0.13385659456253052
1775913668.252321,88030,0.5585063695907593
1775913668.6580567,88640,0.28237250447273254
1775913669.070036,89250,2.415517568588257
1775913669.4862795,89860,0.1512025147676468
1775913669.9230003,90470,0.45110830664634705
1775913670.3942006,91080,0.1554146260023117
1775913670.897911,91690,0.08775199949741364
