Wall time,Step,Value
1775913531.4168925,800,95.868896484375
1775913531.8257694,1410,96.14746856689453
1775913532.205207,2020,78.28005981445312
1775913532.6001425,2630,54.390838623046875
1775913533.0028708,3240,29.635406494140625
1775913533.4298463,3850,12.599751472473145
1775913533.888692,4460,6.226823806762695
1775913534.4013002,5070,5.784368515014648
1775913534.8988008,5680,3.463198661804199
1775913535.4338048,6290,6.240664482116699
1775913535.9381201,6900,4.318096160888672
1775913536.4301624,7510,5.111313819885254
1775913536.9031715,8120,4.398946762084961
1775913537.357916,8730,3.8095579147338867
1775913537.8048155,9340,2.406031847000122
1775913538.2548401,9950,1.8905532360076904
1775913538.701628,10560,1.805066466331482
1775913539.125373,11170,2.782371997833252
1775913539.565606,11780,2.671321392059326
1775913539.9975963,12390,3.7270681858062744
1775913540.4018254,13000,4.886626243591309
1775913540.8202245,13610,7.685131072998047
1775913541.2087593,14220,6.391933441162109
1775913541.6168435,14830,8.402811050415039
1775913542.0166385,15440,5.266883850097656
1775913542.429513,16050,2.7607879638671875
1775913542.8345509,16660,10.271675109863281
1775913543.2302356,17270,9.186685562133789
1775913543.6772435,17880,6.510092735290527
1775913544.150954,18490,1.4241936206817627
1775913544.6324544,19100,2.794329881668091
1775913545.1447694,19710,3.998459815979004
1775913545.6631837,20320,3.720219612121582
1775913546.1621988,20930,2.0955569744110107
1775913546.6539357,21540,1.2880147695541382
1775913547.1274078,22150,2.6729133129119873
1775913547.6011531,22760,1.896777868270874
1775913548.046483,23370,1.4153156280517578
1775913548.5240223,23980,0.6634186506271362
1775913548.9625347,24590,1.0024482011795044
1775913549.4108255,25200,1.009304165840149
1775913549.8413908,25810,1.1944899559020996
1775913550.2599144,26420,0.5943073034286499
1775913550.6543183,27030,0.6334642171859741
1775913551.032693,27640,0.5252107977867126
1775913551.413267,28250,0.595586359500885
1775913551.8128345,28860,0.4290321469306946
1775913552.2029371,29470,0.709787130355835
1775913552.6184316,30080,0.40241920948028564
1775913553.0253086,30690,0.4806879758834839
1775913553.445772,31300,0.359627366065979
1775913553.8871706,31910,1.0334645509719849
1775913554.3633027,32520,0.8465784788131714
1775913554.8869758,33130,1.2412652969360352
1775913555.4222682,33740,0.7138411998748779
1775913555.9437883,34350,0.7033759355545044
1775913556.4563978,34960,0.8016999959945679
1775913556.9424458,35570,1.0482184886932373
1775913557.4415076,36180,0.632111668586731
1775913557.8909588,36790,1.0818097591400146
1775913558.3481226,37400,0.9168833494186401
1775913558.784958,38010,0.7654241323471069
1775913559.2191746,38620,1.3535408973693848
1775913559.6398995,39230,0.7840588688850403
1775913560.052035,39840,0.6684916019439697
1775913560.4716325,40450,1.2581157684326172
1775913560.8530035,41060,1.954653263092041
1775913561.247772,41670,1.335777759552002
1775913561.651644,42280,2.8585057258605957
1775913562.0583777,42890,1.1757855415344238
1775913562.459365,43500,0.5656578540802002
1775913562.8567288,44110,1.6462836265563965
1775913563.2598321,44720,1.2513129711151123
1775913563.71904,45330,1.1342029571533203
1775913564.2102492,45940,1.2301996946334839
1775913564.7388449,46550,1.0610828399658203
1775913565.2859044,47160,1.1700246334075928
1775913565.8399668,47770,1.7251825332641602
1775913566.3567047,48380,1.1441096067428589
1775913566.8486667,48990,1.919037103652954
1775913567.3318028,49600,1.8936340808868408
1775913567.8142,50210,1.5705409049987793
1775913568.2769613,50820,1.595082402229309
1775913568.7373848,51430,4.041693210601807
1775913569.198394,52040,1.4487533569335938
1775913569.6365688,52650,3.3589565753936768
1775913570.0419075,53260,3.3432297706604004
1775913570.4610424,53870,1.7933917045593262
1775913570.87972,54480,2.101292610168457
1775913571.298949,55090,1.9109489917755127
1775913571.692173,55700,1.898221492767334
1775913572.083476,56310,1.7529675960540771
1775913572.4850547,56920,1.7716386318206787
1775913572.890169,57530,3.1702795028686523
1775913573.299595,58140,3.8695666790008545
1775913573.7663362,58750,1.2390227317810059
1775913574.2551763,59360,1.6069245338439941
1775913574.756003,59970,1.387026309967041
1775913575.3023279,60580,1.4980902671813965
1775913575.8580377,61190,2.303450345993042
1775913576.3583748,61800,1.5607995986938477
1775913576.8521595,62410,1.5461995601654053
1775913577.330579,63020,1.41573965549469
1775913577.8185945,63630,1.8496545553207397
1775913578.2926996,64240,1.7728614807128906
1775913578.7515748,64850,1.980320692062378
1775913579.1915903,65460,1.7360432147979736
1775913579.6218288,66070,1.2357864379882812
1775913580.0379984,66680,1.0128521919250488
1775913580.4579809,67290,2.0105762481689453
1775913580.8470893,67900,1.9466216564178467
1775913581.23516,68510,1.7349469661712646
1775913581.6290607,69120,1.215064287185669
1775913582.0129635,69730,2.2707715034484863
1775913582.4195755,70340,0.8005363941192627
