Wall time,Step,Value
1775989080.6874275,850,31.680688858032227
1775989081.3072772,1470,18.73834228515625
1775989081.9431562,2100,19.939071655273438
1775989082.6464853,2715,6.2586541175842285
1775989083.2982707,3330,0.9342793226242065
1775989083.962122,3950,99.45525360107422
1775989084.5951278,4555,2.73889422416687
1775989085.2676296,5170,0.809873104095459
1775989085.9243598,5795,0.33687058091163635
1775989086.6099648,6405,0.7438277006149292
1775989087.308543,7015,0.7181136608123779
1775989088.024634,7640,3.202744483947754
1775989088.7263055,8255,1.4912443161010742
1775989089.4180121,8870,2.618349313735962
1775989090.1161685,9490,5.851327419281006
1775989090.8165126,10110,2.4575881958007812
1775989091.5055323,10745,3.0218777656555176
1775989092.1491513,11365,4.212672233581543
1775989092.7938883,11980,3.2365753650665283
1775989093.401329,12590,2.5624501705169678
1775989094.0270185,13195,2.051232099533081
1775989094.6767113,13810,0.9758037328720093
1775989095.3656297,14435,0.3244970142841339
1775989096.0200906,15050,0.995539665222168
1775989096.6843846,15670,0.2834421992301941
1775989097.33583,16290,0.21666380763053894
1775989098.0076346,16910,0.2090972363948822
1775989098.6608434,17520,0.26826369762420654
1775989099.312098,18140,0.2913568615913391
1775989099.9432666,18755,0.32655656337738037
1775989100.5454614,19360,0.3229425549507141
1775989101.1828012,19970,0.24992240965366364
1775989101.8371232,20580,0.3080283999443054
1775989102.4858322,21195,0.2874182462692261
1775989103.1517274,21830,0.42636287212371826
1775989103.7849064,22450,0.3391781449317932
1775989104.4258814,23060,0.3298356831073761
1775989105.089591,23685,0.4848043918609619
1775989105.7378535,24295,0.5242586135864258
1775989106.4261003,24925,1.0377521514892578
1775989107.0989401,25550,0.3485141396522522
1775989107.778649,26160,0.4566417932510376
1775989108.4529052,26780,0.4352518618106842
1775989109.1945229,27405,0.8605465292930603
1775989109.898005,28030,0.4999857544898987
1775989110.5432084,28645,0.6900003552436829
1775989111.1711588,29255,0.7297707796096802
1775989111.8500946,29880,1.6932241916656494
1775989112.5654976,30500,0.6049723625183105
1775989113.3646698,31115,1.425934076309204
1775989114.0940907,31730,1.8005682229995728
1775989114.7718897,32355,3.962289571762085
1775989115.4453366,32980,0.9659192562103271
1775989116.1049204,33600,0.460007905960083
1775989116.7619972,34220,0.7577221393585205
1775989117.4182854,34835,0.5748343467712402
1775989118.0725605,35460,0.8020517826080322
1775989118.7063863,36080,1.4974265098571777
1775989119.3735187,36700,0.5254141688346863
1775989120.0232854,37310,1.0166585445404053
1775989120.7148895,37935,0.9082552194595337
1775989121.3866904,38555,1.1487135887145996
1775989122.052213,39170,1.516821265220642
1775989122.7085857,39795,1.2535555362701416
1775989123.3700013,40415,0.7465491890907288
1775989124.013266,41030,0.8247789144515991
1775989124.6863396,41650,0.7503381371498108
1775989125.34216,42270,0.7231759428977966
1775989125.9967027,42880,2.653921127319336
1775989126.6840537,43505,0.7276332378387451
1775989127.3886604,44135,0.7604421377182007
1775989128.0540395,44750,0.8180828094482422
1775989128.7313356,45370,0.7916374206542969
1775989129.3885696,45985,1.300763726234436
1775989130.0548782,46605,1.5037593841552734
1775989130.6917212,47215,2.85963773727417
1775989131.3342674,47830,0.8654589653015137
1775989131.9877892,48445,1.0712699890136719
1775989132.627174,49060,0.9712925553321838
1775989133.270212,49680,1.1595443487167358
1775989133.960479,50305,1.092917799949646
1775989134.6504226,50935,1.4295369386672974
1775989135.3103883,51545,0.9250456690788269
1775989135.9618714,52160,0.9178720712661743
1775989136.601943,52780,1.0480821132659912
1775989137.259256,53400,1.057805061340332
1775989137.8972635,54020,11.046809196472168
1775989138.5466053,54635,2.091646194458008
1775989139.2021327,55255,2.47715425491333
1775989139.851539,55880,1.3784306049346924
1775989140.4869585,56490,2.591916561126709
1775989141.1211398,57115,1.3906391859054565
1775989141.7842689,57740,1.3972532749176025
1775989142.4301925,58365,1.9605095386505127
1775989143.0903718,58985,1.1451284885406494
1775989143.7300653,59600,1.415988564491272
1775989144.3619647,60230,0.8631973266601562
1775989145.0018055,60855,1.5487804412841797
1775989145.6655219,61470,0.5394190549850464
1775989146.327676,62100,0.4263124465942383
1775989147.0220313,62730,0.13547611236572266
1775989147.6711442,63345,1.076034426689148
1775989148.3355331,63965,0.08943212032318115
1775989149.004103,64580,0.07007890939712524
1775989149.653569,65195,0.27142301201820374
1775989150.326112,65815,0.13798077404499054
1775989150.9670832,66425,0.2419920563697815
1775989151.6277592,67030,0.047124460339546204
1775989152.2913451,67655,0.11959189921617508
1775989152.9413316,68270,0.1311298906803131
1775989153.5938966,68885,0.18679949641227722
1775989154.2565708,69500,0.07511523365974426
1775989154.9057143,70125,0.036866117268800735
1775989155.5994158,70750,0.07049153745174408
1775989156.2677047,71365,0.06741438060998917
1775989156.934901,71985,0.04831399396061897
1775989157.6074135,72600,0.14714103937149048
1775989158.2853775,73220,0.16073238849639893
1775989158.9580812,73835,0.3146435618400574
1775989159.6241393,74455,0.05937306582927704
1775989160.2905374,75075,0.03708599507808685
1775989160.9486003,75695,0.059505484998226166
1775989161.615075,76310,0.03903902322053909
1775989162.2717571,76915,0.18888361752033234
1775989162.921598,77540,0.06508703529834747
1775989163.5594065,78145,0.09893092513084412
1775989164.232524,78765,0.042369432747364044
1775989164.8940136,79375,0.04920083284378052
1775989165.5408516,79995,0.14897844195365906
1775989166.1845522,80600,0.08919069916009903
1775989166.843534,81215,0.026978828012943268
1775989167.4913657,81835,0.161097913980484
1775989168.13714,82455,0.04758831113576889
1775989168.800932,83075,0.13666781783103943
1775989169.4648802,83690,0.1591181457042694
1775989170.1169252,84305,0.27693721652030945
1775989170.7953892,84925,0.07279695570468903
1775989171.4593482,85545,0.033150628209114075
1775989172.1127958,86165,0.08118487894535065
1775989172.752414,86780,0.043188631534576416
1775989173.405768,87405,0.03966003283858299
1775989174.0528896,88030,0.04420279338955879
1775989174.6704726,88640,0.09395696222782135
1775989175.294783,89250,0.03292939066886902
1775989175.9420395,89870,0.035766903311014175
1775989176.6055894,90490,0.0276645477861166
1775989177.256483,91100,0.042505837976932526
1775989177.9324064,91715,0.020904019474983215
1775989178.6277192,92325,0.02634628862142563
1775989179.3259172,92940,0.034006815403699875
1775989179.9597485,93545,0.17298290133476257
1775989180.6246002,94165,0.015131041407585144
1775989181.2930617,94785,0.03506799042224884
1775989181.9651463,95400,0.025504857301712036
1775989182.598193,96010,0.11068679392337799
1775989183.2474284,96630,0.032504476606845856
1775989183.9173584,97255,0.025109004229307175
1775989184.6037846,97885,0.03047194518148899
1775989185.2451198,98490,0.026872245594859123
1775989185.8980865,99110,0.019327867776155472
1775989186.583232,99725,0.024172522127628326
