Wall time,Step,Value
1775930991.644092,880,85.49882507324219
1775930992.0539386,1505,35.935302734375
1775930992.476119,2155,15.219074249267578
1775930992.915681,2820,1.700650691986084
1775930993.357794,3475,2.5968406200408936
1775930993.7896745,4115,0.9342465996742249
1775930994.261964,4765,1.905706524848938
1775930994.7283297,5465,2.7645816802978516
1775930995.1536148,6095,2.0258469581604004
1775930995.5618148,6665,3.538928508758545
1775930996.010842,7320,5.219875335693359
1775930996.4278464,7960,2.8630192279815674
1775930996.879018,8580,2.155623435974121
1775930997.3049347,9215,4.627455711364746
1775930997.7421525,9875,2.5659730434417725
1775930998.1480978,10490,6.588123321533203
1775930998.5909982,11165,1.3991045951843262
1775930999.0075736,11805,2.7550745010375977
1775930999.4300232,12455,2.117037296295166
1775930999.8660975,13110,1.761826753616333
1775931000.290623,13755,1.078176736831665
1775931000.7041705,14385,1.6784324645996094
1775931001.1187592,15025,1.5233707427978516
1775931001.5581903,15665,0.9849561452865601
1775931001.9658613,16280,0.6179611086845398
1775931002.3559327,16845,0.9242547750473022
1775931002.8086257,17480,2.2104759216308594
1775931003.2461035,18115,2.6906046867370605
1775931003.659839,18705,1.976029872894287
1775931004.083999,19300,1.7480096817016602
1775931004.5275517,19950,2.6347222328186035
1775931004.9838216,20625,2.773848533630371
1775931005.3778062,21225,2.0091614723205566
1775931005.809089,21850,1.1617085933685303
1775931006.2198122,22465,0.9907574653625488
1775931006.6625361,23105,0.8108196258544922
1775931007.1015217,23735,1.138198971748352
1775931007.5328772,24370,0.9030675888061523
1775931007.9551718,24980,0.9084314703941345
1775931008.4069104,25640,0.7715877294540405
1775931008.8738868,26310,0.6701344847679138
1775931009.309236,26920,0.8619730472564697
1775931009.7422059,27555,0.6929997205734253
1775931010.1882732,28245,0.8402619361877441
1775931010.6043994,28885,2.3949995040893555
1775931010.9977372,29465,1.0177582502365112
1775931011.4087985,30070,1.1380488872528076
1775931011.8218691,30670,0.9299514293670654
1775931012.290743,31335,0.8806484341621399
1775931012.7468414,31990,1.2732157707214355
1775931013.1412725,32600,0.9725946187973022
1775931013.5908096,33295,0.8902000784873962
1775931013.9818332,33900,1.023329496383667
1775931014.3647237,34495,1.2382529973983765
1775931014.7786179,35135,0.9688835740089417
1775931015.2435968,35810,1.0710227489471436
1775931015.682602,36450,1.0757339000701904
1775931016.1420224,37120,1.0777970552444458
1775931016.5544164,37740,1.1150703430175781
1775931016.9971597,38380,1.1789544820785522
1775931017.4489899,39010,1.2268133163452148
1775931017.8664086,39620,1.1423500776290894
1775931018.3222916,40270,1.1526520252227783
1775931018.7541115,40915,0.8693402409553528
1775931019.20339,41580,0.968237578868866
1775931019.6115894,42190,1.8349336385726929
1775931020.0807698,42850,1.4374966621398926
1775931020.5161893,43490,1.35365629196167
1775931020.9760077,44160,1.1691579818725586
1775931021.408024,44780,1.776070237159729
1775931021.8492565,45405,6.456274509429932
1775931022.2859821,46055,3.294217348098755
1775931022.7051592,46665,1.0758129358291626
1775931023.1294415,47300,0.9415987133979797
1775931023.5650783,47980,1.2872130870819092
1775931023.9771388,48595,1.090868592262268
1775931024.3773398,49205,1.6431608200073242
1775931024.8354018,49915,1.1238212585449219
1775931025.2556016,50550,1.464181661605835
1775931025.6623404,51170,0.9823991060256958
1775931026.0773933,51800,1.323592185974121
1775931026.4710205,52410,0.8082753419876099
1775931026.875496,53025,1.3556928634643555
1775931027.2883084,53655,1.3159658908843994
1775931027.7270262,54325,1.1523936986923218
1775931028.1340122,54940,5.111466407775879
1775931028.5237522,55535,1.6727499961853027
1775931028.976744,56190,1.1476811170578003
1775931029.4470572,56840,1.1191060543060303
1775931029.8570325,57430,0.626960039138794
1775931030.2579882,58025,1.8624705076217651
1775931030.7073758,58710,1.044494867324829
1775931031.137921,59340,0.8873969316482544
1775931031.5841546,59975,1.448221206665039
1775931032.06334,60635,3.206592321395874
1775931032.486556,61255,0.7662079930305481
1775931032.9007874,61875,2.6292061805725098
1775931033.3523078,62540,0.8584057688713074
1775931033.7796805,63175,0.32516059279441833
1775931034.2091017,63795,0.5949101448059082
1775931034.644185,64430,0.7224108576774597
1775931035.0858183,65045,0.6767937541007996
1775931035.4935722,65670,0.9291241765022278
1775931035.9397016,66320,0.6241035461425781
1775931036.421715,67020,0.32990267872810364
1775931036.8221936,67605,0.3716208040714264
1775931037.2668524,68275,0.3902425169944763
1775931037.6917415,68905,0.20174744725227356
1775931038.1069493,69530,0.22666054964065552
1775931038.5261397,70165,0.11405462771654129
1775931038.9365838,70795,0.3289918899536133
1775931039.3906536,71470,0.1970670521259308
1775931039.8045924,72090,0.12656918168067932
1775931040.227475,72725,0.8512147068977356
1775931040.6466777,73355,0.05420999228954315
1775931041.0618145,73985,0.11353791505098343
1775931041.4949076,74620,0.049566660076379776
1775931041.9462302,75285,0.15951764583587646
1775931042.3795202,75920,0.0467037707567215
1775931042.7966979,76540,0.06265769153833389
1775931043.181864,77125,0.03970766067504883
1775931043.6257966,77755,0.04626382142305374
1775931044.052623,78415,0.1395915448665619
1775931044.4647453,79035,0.08268766105175018
1775931044.8797135,79670,0.028617916628718376
1775931045.3509376,80375,0.0540614053606987
1775931045.7671592,81010,0.033935073763132095
1775931046.1721747,81640,0.034500863403081894
1775931046.6286795,82295,0.3892195522785187
1775931047.0802095,82940,0.07480577379465103
1775931047.4881191,83560,0.30215999484062195
1775931047.9312255,84210,0.06943909823894501
1775931048.3166764,84795,0.05593771114945412
1775931048.7359166,85425,0.03387603163719177
1775931049.1583464,86070,0.18479812145233154
1775931049.5750248,86710,0.09551631659269333
1775931050.0116746,87365,0.0364263653755188
1775931050.4395137,88010,0.027460889890789986
1775931050.8968172,88655,0.05336957424879074
1775931051.3318288,89280,0.07493072003126144
1775931051.708102,89835,0.04017118364572525
1775931052.135809,90465,0.06815275549888611
1775931052.5696442,91110,0.02225884050130844
1775931053.0125208,91760,0.04986785352230072
1775931053.4491742,92380,0.1657244712114334
1775931053.873988,93010,0.0341622419655323
1775931054.3280962,93675,0.02893654815852642
1775931054.738033,94270,0.028299713507294655
1775931055.2033405,94930,0.03807125985622406
1775931055.6421518,95575,0.03326144441962242
1775931056.0946157,96205,0.02403939701616764
1775931056.572968,96845,0.02678491733968258
1775931057.0090535,97495,0.039923422038555145
1775931057.4274545,98130,0.026418965309858322
1775931057.856593,98775,0.03194090723991394
1775931058.2999203,99445,0.06465403735637665
